,Title,Published_at,Date,Time,views,Likes,Comment,Month,Youtuber_Name
1382,Tutorial 8- Matplotlib (Simple Visualization Library),2019-10-02T07:11:48Z,10/2/2019,07:11:48Z,110137,1769,51,Oct,KrishNaik
1383,"Tutorial 7- Pandas-Reading JSON,Reading HTML, Read PICKLE, Read EXCEL Files- Part 3",2019-09-30T16:23:52Z,9/30/2019,16:23:52Z,94421,1693,102,Sep,KrishNaik
1384,Why and When Should we Perform Feature Normalization?,2019-09-30T14:46:30Z,9/30/2019,14:46:30Z,19958,777,47,Sep,KrishNaik
1385,"Tutorial 6- Pandas,Reading CSV files With Various Parameters- Part 2",2019-09-29T06:27:32Z,9/29/2019,06:27:32Z,143719,2579,122,Sep,KrishNaik
1386,Best Laptop Configuration For Learning Machine Learning and Deep Learning,2019-09-28T16:28:48Z,9/28/2019,16:28:48Z,125443,3809,413,Sep,KrishNaik
1387,How to Prepare For Data Science Interviews,2019-09-27T14:40:53Z,9/27/2019,14:40:53Z,46103,1574,87,Sep,KrishNaik
1388,"Tutorial 5- Pandas, Data Frame and Data Series Part-1",2019-09-26T05:32:10Z,9/26/2019,05:32:10Z,161231,3139,121,Sep,KrishNaik
1389,How To Become Expertise in Exploratory Data Analysis,2019-09-25T15:03:20Z,9/25/2019,15:03:20Z,136183,4714,138,Sep,KrishNaik
1390,Tutorial 4 - Numpy and Inbuilt Functions Tutorial,2019-09-25T12:26:12Z,9/25/2019,12:26:12Z,214981,3297,204,Sep,KrishNaik
1391,"Tutorial 3- Python Sets, Dictionaries and Tuples",2019-09-24T12:10:07Z,9/24/2019,12:10:07Z,155416,2284,77,Sep,KrishNaik
1392,Tutorial 2 - Python List  and Boolean Variables,2019-09-24T04:00:14Z,9/24/2019,04:00:14Z,231867,3153,111,Sep,KrishNaik
1393,Tutorial 1- Anaconda Installation and Python Basics,2019-09-23T17:56:07Z,9/23/2019,17:56:07Z,362391,4237,210,Sep,KrishNaik
1394,Selecting YouTube As A Career Option? Is It Worth?,2019-09-19T15:25:25Z,9/19/2019,15:25:25Z,3212,159,31,Sep,KrishNaik
1395,How Did I Learn Machine Learning in 3 Months,2019-09-18T13:59:05Z,9/18/2019,13:59:05Z,333353,12087,628,Sep,KrishNaik
1396,Detailed Salary Comparison Between Data Analyst and Data Scientist,2019-09-17T14:44:25Z,9/17/2019,14:44:25Z,35483,778,85,Sep,KrishNaik
1397,Kaggle Competition- Dengue or Malaria Prediction Using Transfer Learning VGG19,2019-09-17T08:40:41Z,9/17/2019,08:40:41Z,10166,155,26,Sep,KrishNaik
1398,Salary Comparison Between Data Scientist vs Software Engineer,2019-09-16T15:41:41Z,9/16/2019,15:41:41Z,85363,2090,186,Sep,KrishNaik
1399,Kaggle Competition- Predicting PIMA Diabetes Prediction using Machine Learning,2019-09-16T11:42:17Z,9/16/2019,11:42:17Z,17639,335,39,Sep,KrishNaik
1400,Live Q&A Internship Opportunities,2019-09-15T15:31:07Z,9/15/2019,15:31:07Z,4740,395,47,Sep,KrishNaik
1401,Kaggle Competition- Implement A DNA Classifier using NLP,2019-09-14T14:05:12Z,9/14/2019,14:05:12Z,11940,300,21,Sep,KrishNaik
1402,Kaggle Competition- Predict Stock Price Movement Based On News Headline using NLP,2019-09-14T04:52:23Z,9/14/2019,04:52:23Z,65691,1384,101,Sep,KrishNaik
1403,Statistics-Finding Outliers in Dataset using Z- score and IQR,2019-09-13T14:15:55Z,9/13/2019,14:15:55Z,77120,1772,80,Sep,KrishNaik
1404,Featuring Engineering- How To Handle Ordinal Categories(Ordinal Encoding),2019-09-13T05:04:52Z,9/13/2019,05:04:52Z,31337,570,40,Sep,KrishNaik
1405,Statistics- What is Pearson Correlation Coefficient? Difference between Correlation and Covariance,2019-09-12T13:43:02Z,9/12/2019,13:43:02Z,190731,4807,180,Sep,KrishNaik
1406,Featuring Engineering- Handle Categorical Features Many Categories(Count/Frequency Encoding),2019-09-12T08:05:25Z,9/12/2019,08:05:25Z,65456,1536,50,Sep,KrishNaik
1407,Skills Required To Become A Data Analyst and a Data Scientist,2019-09-11T13:48:05Z,9/11/2019,13:48:05Z,19404,707,75,Sep,KrishNaik
1408,Kaggle Competition- I Used Deep Learning Technique and did the Accuracy Increase? Part 3,2019-09-10T14:22:14Z,9/10/2019,14:22:14Z,14947,261,39,Sep,KrishNaik
1409,Kaggle Competition - House Prices Regression Techniques(Hyperparameter Tuning)-Part 2,2019-09-09T13:50:00Z,9/9/2019,13:50:00Z,44635,754,55,Sep,KrishNaik
1410,Kaggle Competition - House Prices: Advanced Regression Techniques Part1,2019-09-08T13:00:07Z,9/8/2019,13:00:07Z,235028,3752,301,Sep,KrishNaik
1411,Various Roles and Responsibilities in Data Science,2019-09-08T08:01:09Z,9/8/2019,08:01:09Z,14235,539,50,Sep,KrishNaik
1412,Live Q&A (Discussion Regarding Upcoming Videos),2019-09-07T16:21:13Z,9/7/2019,16:21:13Z,2909,196,22,Sep,KrishNaik
1413,Machine Learning Engineer VS Data Scientist,2019-09-05T15:37:19Z,9/5/2019,15:37:19Z,37161,1245,97,Sep,KrishNaik
1414,STATISTICS- Chebyshev's InEquality,2019-09-05T10:51:20Z,9/5/2019,10:51:20Z,85402,1620,61,Sep,KrishNaik
1415,STATISTICS- What is Central Limit Theorem?,2019-09-04T18:43:50Z,9/4/2019,18:43:50Z,150840,3160,85,Sep,KrishNaik
1416,STATISTICS- Gaussian/ Normal Distribution,2019-09-04T15:28:40Z,9/4/2019,15:28:40Z,122800,2799,77,Sep,KrishNaik
1417,STATISTICS- PERCENTILES and QUANTILES,2019-09-03T10:32:56Z,9/3/2019,10:32:56Z,75071,1794,60,Sep,KrishNaik
1418,STATISTICS-  Population VS Sample and it's Importance,2019-09-03T04:50:35Z,9/3/2019,04:50:35Z,75438,2025,53,Sep,KrishNaik
1419,Guidelines To Prepare Resume For Data Scientist Role,2019-09-02T12:01:56Z,9/2/2019,12:01:56Z,25466,895,61,Sep,KrishNaik
1420,STATISTICS- What are Random Variables and It's Types and its Importance?,2019-09-02T02:53:47Z,9/2/2019,02:53:47Z,74715,1942,63,Sep,KrishNaik
1421,STATISTICS- Variance and Standard Devation,2019-09-01T11:39:57Z,9/1/2019,11:39:57Z,190940,3625,89,Sep,KrishNaik
1422,"STATISTICS- Mean, Median And Mode Explained Easily",2019-09-01T04:20:37Z,9/1/2019,04:20:37Z,165152,3792,135,Sep,KrishNaik
1423,Saturday Live Q&A,2019-08-31T16:08:47Z,8/31/2019,16:08:47Z,3212,193,24,Aug,KrishNaik
1424,What is AdaBoost (BOOSTING TECHNIQUES),2019-08-31T07:45:33Z,8/31/2019,07:45:33Z,241714,4723,218,Aug,KrishNaik
1425,Why Python is the Best Programming Language For Machine Learning?,2019-08-30T16:36:01Z,8/30/2019,16:36:01Z,113815,2918,73,Aug,KrishNaik
1426,How To Get Data Science Jobs For Freshers,2019-08-29T15:19:40Z,8/29/2019,15:19:40Z,154843,5338,256,Aug,KrishNaik
1427,Online Courses for Data Science Specialization,2019-08-28T14:51:59Z,8/28/2019,14:51:59Z,263304,8772,883,Aug,KrishNaik
1428,How To Learn Data Science by Self Study and For Free,2019-08-27T16:18:40Z,8/27/2019,16:18:40Z,522827,27360,1013,Aug,KrishNaik
1429,Do We Require Master OR PHD to Become Data Scientist?,2019-08-27T04:07:16Z,8/27/2019,04:07:16Z,13364,553,74,Aug,KrishNaik
1430,Answering Your Questions and Some More Updates,2019-08-26T14:35:08Z,8/26/2019,14:35:08Z,8340,341,97,Aug,KrishNaik
1431,Tutorial 2- Deployment of ML models in Heroku using FLASK,2019-08-25T13:32:56Z,8/25/2019,13:32:56Z,154969,3569,341,Aug,KrishNaik
1432,Tutorial 1- Deployment of Models- Premises VS IAAS vs PAAS cloud Platforms,2019-08-25T05:25:10Z,8/25/2019,05:25:10Z,119612,1765,61,Aug,KrishNaik
1433,How To Apply Data Science In Your Domain?,2019-08-24T13:49:24Z,8/24/2019,13:49:24Z,5293,211,30,Aug,KrishNaik
1434,Tutorial 43-Random Forest Classifier and Regressor,2019-08-24T06:03:56Z,8/24/2019,06:03:56Z,304850,11198,407,Aug,KrishNaik
1435,Important Tools and Libraries Used By Data Scientist,2019-08-23T12:37:44Z,8/23/2019,12:37:44Z,26369,885,56,Aug,KrishNaik
1436,Tutorial 42 - Ensemble: What is Bagging (Bootstrap Aggregation)?,2019-08-23T04:57:52Z,8/23/2019,04:57:52Z,232582,6497,186,Aug,KrishNaik
1437,How To Learn Data Science Smartly?,2019-08-22T15:15:04Z,8/22/2019,15:15:04Z,1533969,49503,1304,Aug,KrishNaik
1438,Tutorial 22- Padding in Convolutional Neural Network,2019-08-21T14:52:19Z,8/21/2019,14:52:19Z,95139,2361,64,Aug,KrishNaik
1439,The Role of Maths in Data Science and How to Learn?,2019-08-21T13:24:48Z,8/21/2019,13:24:48Z,100486,3901,186,Aug,KrishNaik
1440,Tutorial 21- What is Convolution operation in CNN?,2019-08-20T15:49:46Z,8/20/2019,15:49:46Z,169281,3575,84,Aug,KrishNaik
1441,Tutorial 20- Convolution Neural Network vs Human Brain,2019-08-20T14:31:04Z,8/20/2019,14:31:04Z,58686,1297,19,Aug,KrishNaik
1442,How To Handle Missing Values in Categorical Features,2019-08-20T05:26:05Z,8/20/2019,05:26:05Z,83578,2213,108,Aug,KrishNaik
1443,Cosine Similarity and Cosine Distance,2019-08-19T15:08:55Z,8/19/2019,15:08:55Z,87914,2695,132,Aug,KrishNaik
1444,Euclidean Distance and Manhattan Distance,2019-08-19T14:05:24Z,8/19/2019,14:05:24Z,192997,6987,290,Aug,KrishNaik
1445,Why Do I Teach? Motivations,2019-08-17T15:10:57Z,8/17/2019,15:10:57Z,4720,280,46,Aug,KrishNaik
1446,Data Engineer vs Data Analyst vs Data Scientist,2019-08-17T12:29:37Z,8/17/2019,12:29:37Z,173215,5508,187,Aug,KrishNaik
1447,What Do A Data Scientist Do?,2019-08-16T13:58:44Z,8/16/2019,13:58:44Z,29614,1058,60,Aug,KrishNaik
1448,Why Do We Need to Perform Feature Scaling?,2019-08-15T16:32:43Z,8/15/2019,16:32:43Z,109273,3029,129,Aug,KrishNaik
1449,Different Types of Feature Engineering Encoding Techniques,2019-08-15T08:21:28Z,8/15/2019,08:21:28Z,154597,4196,675,Aug,KrishNaik
1450,How to Crack Data Science Interviews- Motivations,2019-08-14T14:59:34Z,8/14/2019,14:59:34Z,72539,2274,106,Aug,KrishNaik
1451,What should be your Salary Expectation as a Data Scientist?,2019-08-13T13:51:17Z,8/13/2019,13:51:17Z,98800,1688,229,Aug,KrishNaik
1452,Step By Step Transition Towards Data Science,2019-08-12T14:35:40Z,8/12/2019,14:35:40Z,136967,4643,240,Aug,KrishNaik
1453,Tutorial 37: Entropy In Decision Tree Intuition,2019-08-11T14:21:56Z,8/11/2019,14:21:56Z,219806,3529,112,Aug,KrishNaik
1454,Feature Engineering-How to Perform One Hot Encoding for Multi Categorical Variables,2019-08-10T15:22:08Z,8/10/2019,15:22:08Z,201276,2777,155,Aug,KrishNaik
1455,Complete Life Cycle of a Data Science Project,2019-08-10T13:31:59Z,8/10/2019,13:31:59Z,46448,1452,68,Aug,KrishNaik
1456,My Path on Becoming a Data Scientist- Motivation,2019-08-09T14:57:37Z,8/9/2019,14:57:37Z,152752,4292,459,Aug,KrishNaik
1457,Train Test Split vs K Fold vs Stratified K fold Cross Validation,2019-08-08T14:00:51Z,8/8/2019,14:00:51Z,56797,1065,55,Aug,KrishNaik
1458,What is Cross Validation and its types?,2019-08-08T12:09:20Z,8/8/2019,12:09:20Z,180007,4641,151,Aug,KrishNaik
1459,Tutorial 19- Training Artificial Neural Network using Google Colab GPU,2019-08-07T13:20:18Z,8/7/2019,13:20:18Z,62894,1135,58,Aug,KrishNaik
1460,Tutorial 18- Hyper parameter Tuning To Decide Number of Hidden Layers in Neural Network,2019-08-06T13:03:59Z,8/6/2019,13:03:59Z,65385,1163,112,Aug,KrishNaik
1461,Tutorial 17- Create Artificial Neural Network using Weight Initialization Tricks,2019-08-05T14:01:06Z,8/5/2019,14:01:06Z,90847,1757,146,Aug,KrishNaik
1462,Tutorial 5- Content Based Recommendation System,2019-08-04T16:21:05Z,8/4/2019,16:21:05Z,53699,760,45,Aug,KrishNaik
1463,Tutorial 4- Book Recommendation using Collaborative Filtering,2019-08-03T09:34:25Z,8/3/2019,09:34:25Z,34852,502,31,Aug,KrishNaik
1464,Tutorial 16- AdaDelta and RMSprop optimizer,2019-08-02T16:42:38Z,8/2/2019,16:42:38Z,54223,1293,65,Aug,KrishNaik
1465,Tutorial 3- Book Recommendation System using Pearson Correlation,2019-08-02T12:42:50Z,8/2/2019,12:42:50Z,24834,450,24,Aug,KrishNaik
1466,Tutorial 2-  Creating Recommendation Systems using Nearest Neighbors,2019-08-01T16:58:30Z,8/1/2019,16:58:30Z,54828,890,70,Aug,KrishNaik
1467,Tutorial 1- Weighted hybrid technique for Recommender system,2019-07-31T16:48:33Z,7/31/2019,16:48:33Z,86406,1095,47,Jul,KrishNaik
1468,Tutorial 15- Adagrad Optimizers in Neural Network,2019-07-31T16:02:13Z,7/31/2019,16:02:13Z,69608,1935,105,Jul,KrishNaik
1469,Tutorial 14- Stochastic Gradient Descent with Momentum,2019-07-30T14:02:24Z,7/30/2019,14:02:24Z,82972,2070,103,Jul,KrishNaik
1470,Tutorial 13- Global Minima and Local Minima in Depth Understanding,2019-07-29T14:06:01Z,7/29/2019,14:06:01Z,70897,1619,46,Jul,KrishNaik
1471,Tutorial 12- Stochastic Gradient Descent vs Gradient Descent,2019-07-28T15:36:27Z,7/28/2019,15:36:27Z,143015,3257,87,Jul,KrishNaik
1472,Python Application to Track Amazon Product Prices,2019-07-27T15:45:56Z,7/27/2019,15:45:56Z,6975,150,21,Jul,KrishNaik
1473,Recommendation Systems using Machine Learning,2019-07-26T15:13:32Z,7/26/2019,15:13:32Z,96178,1716,45,Jul,KrishNaik
1474,Tutorial 11- Various Weight Initialization Techniques in Neural Network,2019-07-26T14:25:23Z,7/26/2019,14:25:23Z,90986,2084,80,Jul,KrishNaik
1475,Tutorial 10- Activation Functions Rectified Linear Unit(relu) and Leaky Relu Part 2,2019-07-25T15:56:16Z,7/25/2019,15:56:16Z,110068,1737,94,Jul,KrishNaik
1476,Tutorial 9- Drop Out Layers in Multi Neural Network,2019-07-24T14:09:04Z,7/24/2019,14:09:04Z,117974,3062,149,Jul,KrishNaik
1477,Tutorial 8- Exploding Gradient Problem in Neural Network,2019-07-23T13:51:02Z,7/23/2019,13:51:02Z,96994,2519,159,Jul,KrishNaik
1478,Tutorial 7- Vanishing Gradient Problem,2019-07-22T13:41:40Z,7/22/2019,13:41:40Z,142264,3318,183,Jul,KrishNaik
1479,Tutorial 6-Chain Rule of Differentiation with BackPropagation,2019-07-19T14:42:10Z,7/19/2019,14:42:10Z,127610,3137,209,Jul,KrishNaik
1480,Tutorial 5- How to train MultiLayer Neural Network and Gradient Descent,2019-07-18T17:25:38Z,7/18/2019,17:25:38Z,152345,3903,230,Jul,KrishNaik
1481,Tutorial 4: How to train Neural Network with BackPropogation,2019-07-18T09:02:35Z,7/18/2019,09:02:35Z,161644,3884,188,Jul,KrishNaik
1482,Tutorial 3-Activation Functions Part-1,2019-07-17T11:26:09Z,7/17/2019,11:26:09Z,156651,3013,106,Jul,KrishNaik
1483,Tutorial 2- How does Neural Network Work,2019-07-17T11:26:04Z,7/17/2019,11:26:04Z,150303,2349,69,Jul,KrishNaik
1484,Tutorial 1- Introduction to Neural Network and Deep Learning,2019-07-17T11:25:57Z,7/17/2019,11:25:57Z,299588,4443,122,Jul,KrishNaik
1485,Malaria Disease Detection using Deep Learning,2019-07-15T14:07:22Z,7/15/2019,14:07:22Z,17907,294,27,Jul,KrishNaik
1486,How to Read Dataset in Google Colab from Google Drive,2019-07-14T14:31:56Z,7/14/2019,14:31:56Z,197425,2633,132,Jul,KrishNaik
1487,Finding an outlier in a dataset using Python,2019-07-13T13:02:42Z,7/13/2019,13:02:42Z,124532,2378,108,Jul,KrishNaik
1488,Diabetes Prediction using Machine Learning from Kaggle,2019-07-12T14:19:36Z,7/12/2019,14:19:36Z,95412,1662,81,Jul,KrishNaik
1489,How to choose number of hidden layers and nodes in Neural Network,2019-07-11T13:10:18Z,7/11/2019,13:10:18Z,71036,1111,80,Jul,KrishNaik
1490,"Why, How and When to Scale Features in Machine Learning?",2019-07-10T06:59:41Z,7/10/2019,06:59:41Z,25564,668,35,Jul,KrishNaik
1491,Credit card Risk Assessment using Machine Learning,2019-07-09T14:00:43Z,7/9/2019,14:00:43Z,20253,345,27,Jul,KrishNaik
1492,DNA Sequencing Classifier using  Machine Learning,2019-06-28T14:47:01Z,6/28/2019,14:47:01Z,27085,561,33,Jun,KrishNaik
1493,Tutorial 46-Handling imbalanced Dataset using python- Part 2,2019-06-27T17:57:24Z,6/27/2019,17:57:24Z,57917,1370,87,Jun,KrishNaik
1494,Tutorial 45-Handling imbalanced Dataset  using python- Part 1,2019-06-27T14:39:05Z,6/27/2019,14:39:05Z,101524,1672,89,Jun,KrishNaik
1495,Hyperparameter Optimization for Xgboost,2019-06-26T13:19:26Z,6/26/2019,13:19:26Z,95814,1871,103,Jun,KrishNaik
1496,Credit Card Fraud Detection using Machine Learning from Kaggle,2019-06-25T10:51:43Z,6/25/2019,10:51:43Z,151298,2250,120,Jun,KrishNaik
1497,Voting Classifier(Hard Voting and Soft Voting Classifier),2019-06-25T09:13:01Z,6/25/2019,09:13:01Z,16918,359,23,Jun,KrishNaik
1498,Random Forest(Bootstrap Aggregation) Easily Explained,2019-06-24T12:58:02Z,6/24/2019,12:58:02Z,25058,475,28,Jun,KrishNaik
1499,Stock Sentiment Analysis using News Headlines,2019-06-23T14:10:38Z,6/23/2019,14:10:38Z,23719,450,37,Jun,KrishNaik
1500,Predicting Lungs Disease using Deep Learning,2019-06-22T12:53:13Z,6/22/2019,12:53:13Z,47134,946,55,Jun,KrishNaik
1501,Predicting Heart Disease using Machine Learning,2019-06-21T12:50:28Z,6/21/2019,12:50:28Z,105761,1800,67,Jun,KrishNaik
1502,K Nearest Neighbour Easily Explained with Implementation,2019-06-18T13:03:24Z,6/18/2019,13:03:24Z,207966,3609,93,Jun,KrishNaik
1503,How to Visualize Multiple Linear Regression in python,2019-06-18T07:40:18Z,6/18/2019,07:40:18Z,29182,292,19,Jun,KrishNaik
1504,Deployment of Deep Learning Model using Flask,2019-06-17T17:13:32Z,6/17/2019,17:13:32Z,65525,1089,98,Jun,KrishNaik
1505,Deploy Machine Learning Model using Flask,2019-06-16T09:06:04Z,6/16/2019,09:06:04Z,236460,4051,195,Jun,KrishNaik
1506,Handling Missing Data Easily Explained| Machine Learning,2019-06-15T15:29:21Z,6/15/2019,15:29:21Z,121670,2382,72,Jun,KrishNaik
1507,Cross Validation using sklearn and python | Machine Learning,2019-06-13T14:53:08Z,6/13/2019,14:53:08Z,9094,191,11,Jun,KrishNaik
1508,Tutorial 29-R square and Adjusted R square Clearly Explained| Machine Learning,2019-06-12T16:25:15Z,6/12/2019,16:25:15Z,121555,2520,136,Jun,KrishNaik
1509,Feature Selection Techniques Easily Explained | Machine Learning,2019-06-11T15:41:02Z,6/11/2019,15:41:02Z,175708,3934,196,Jun,KrishNaik
1510,Curse of Dimensionality Easily explained| Machine Learning,2019-06-10T16:45:59Z,6/10/2019,16:45:59Z,44285,976,31,Jun,KrishNaik
1511,DBSCAN Clustering Easily Explained with Implementation,2019-06-05T14:58:21Z,6/5/2019,14:58:21Z,113522,2317,77,Jun,KrishNaik
1512,Machine Learning Algorithm- Which one to choose for your Problem?,2019-05-30T15:30:45Z,5/30/2019,15:30:45Z,153527,5149,233,May,KrishNaik
1513,Handle Categorical features using Python,2019-05-24T15:38:00Z,5/24/2019,15:38:00Z,30871,624,44,May,KrishNaik
1514,Linear Regression Mathematical Intuition,2019-05-01T16:34:21Z,5/1/2019,16:34:21Z,20031,351,23,May,KrishNaik
1515,How to switch your career to Data Science.,2019-04-12T13:17:50Z,4/12/2019,13:17:50Z,20061,463,50,Apr,KrishNaik
1516,Setting up Raspberry pi 3 B+,2019-04-05T12:47:58Z,4/5/2019,12:47:58Z,19337,209,7,Apr,KrishNaik
1517,Deep Learning in Medical Science,2019-04-04T13:49:11Z,4/4/2019,13:49:11Z,63588,388,26,Apr,KrishNaik
1518,How we can apply Machine Learning in Finance,2019-04-03T13:22:56Z,4/3/2019,13:22:56Z,14977,286,12,Apr,KrishNaik
1519,Complete Life Cycle of a Data Science Project,2019-03-27T14:26:46Z,3/27/2019,14:26:46Z,66048,1070,28,Mar,KrishNaik
1520,Draw rectangle from webcam and sketch process it on a live feed,2019-03-03T17:13:07Z,3/3/2019,17:13:07Z,8767,121,8,Mar,KrishNaik
1521,Unlock Your Application With Your Face using OpenCV,2019-02-26T14:17:29Z,2/26/2019,14:17:29Z,16212,353,37,Feb,KrishNaik
1522,Gender Classifier and Age Estimator using Resnet Convolution Neural Network,2019-02-25T14:07:55Z,2/25/2019,14:07:55Z,36513,515,65,Feb,KrishNaik
1523,Implement Transfer Learning with a generic Code Template,2019-02-21T13:52:00Z,2/21/2019,13:52:00Z,6055,119,16,Feb,KrishNaik
1524,Hierarchical Clustering intuition,2019-02-14T19:43:10Z,2/14/2019,19:43:10Z,53409,1072,13,Feb,KrishNaik
1525,Create custom Alexa Skill- Lambda function- Part2,2019-02-14T15:20:40Z,2/14/2019,15:20:40Z,3437,30,6,Feb,KrishNaik
1526,Create custom Alexa Skill- Intent Interface- Part1,2019-02-14T15:20:29Z,2/14/2019,15:20:29Z,9499,80,12,Feb,KrishNaik
1527,K Means Clustering Intuition,2019-02-13T18:25:31Z,2/13/2019,18:25:31Z,120792,2184,79,Feb,KrishNaik
1528,K Nearest Neighbor classification with Intuition and practical solution,2019-02-12T14:55:28Z,2/12/2019,14:55:28Z,123984,2576,88,Feb,KrishNaik
1529,RandomizedSearchCV- Select the best hyperparameter for any Classification Model,2019-02-09T08:18:50Z,2/9/2019,08:18:50Z,28811,525,36,Feb,KrishNaik
1530,GridSearchCV- Select the best hyperparameter for any Classification Model,2019-02-08T16:10:28Z,2/8/2019,16:10:28Z,74740,1695,134,Feb,KrishNaik
1531,Artificial Neural Network for Customer's Exit Prediction from Bank,2019-02-06T14:57:13Z,2/6/2019,14:57:13Z,15764,269,44,Feb,KrishNaik
1532,"Precision, Recall and F1-Score",2019-02-05T13:21:06Z,2/5/2019,13:21:06Z,66782,1040,52,Feb,KrishNaik
1533,"TPR,FPR,FNR,TNR, Confusion Matrix",2019-02-04T15:39:24Z,2/4/2019,15:39:24Z,58798,1276,76,Feb,KrishNaik
1534,Movie Recommender System using Python,2019-02-02T18:37:25Z,2/2/2019,18:37:25Z,148006,2977,137,Feb,KrishNaik
1535,Dimensional Reduction| Principal Component Analysis,2019-02-02T08:04:43Z,2/2/2019,08:04:43Z,133079,2681,132,Feb,KrishNaik
1536,Multiple Linear Regression using python and sklearn,2019-01-31T16:29:03Z,1/31/2019,16:29:03Z,125422,2646,128,Jan,KrishNaik
1537,OpenPose Tutorial with Tensorflow,2019-01-23T09:41:55Z,1/23/2019,09:41:55Z,18931,142,11,Jan,KrishNaik
1538,Using OpenFace for Face recognition in Keras,2019-01-22T15:08:58Z,1/22/2019,15:08:58Z,7622,43,16,Jan,KrishNaik
1539,"Reading, Writing and Displaying images with Opencv| OpenCV Tutorial",2019-01-19T13:35:07Z,1/19/2019,13:35:07Z,17579,242,33,Jan,KrishNaik
1540,OpenCV Installation | OpenCV tutorial,2019-01-19T13:35:07Z,1/19/2019,13:35:07Z,39267,335,12,Jan,KrishNaik
1541,Face and Eye Detection from Images using HAAR Cascade Classifier,2019-01-19T13:35:07Z,1/19/2019,13:35:07Z,18710,246,31,Jan,KrishNaik
1542,Car Detection using HAAR Cascade and Opencv from Videos.,2019-01-19T13:35:07Z,1/19/2019,13:35:07Z,11715,145,12,Jan,KrishNaik
1543,Pedestrian Detection using OpenCV from Videos,2019-01-19T13:35:06Z,1/19/2019,13:35:06Z,12250,179,5,Jan,KrishNaik
1544,Face and Eye Detection from Videos using HAAR Cascade Classifier,2019-01-19T13:35:06Z,1/19/2019,13:35:06Z,19318,301,23,Jan,KrishNaik
1545,Face Recognition using open CV and VGG 16 Transfer Learning,2019-01-18T15:06:00Z,1/18/2019,15:06:00Z,26345,380,48,Jan,KrishNaik
1546,Tutorial 11-Exploratory Data Analysis(EDA) of Titanic dataset,2019-01-17T17:34:36Z,1/17/2019,17:34:36Z,241338,4889,266,Jan,KrishNaik
